x,y,radius,brightness
231,34,0.4,238
232,34,0.4,242
233,34,0.39,240
234,34,0.4,243
235,34,0.4,242
236,34,0.36,239
237,34,0.38,238
238,34,0.4,243
239,34,0.4,241
240,34,0.38,241
241,34,0.37,242
242,34,0.39,242
243,34,0.4,241
244,34,0.4,241
245,34,0.4,240
246,34,0.4,241
247,34,0.39,240
248,34,0.39,242
249,34,0.36,241
250,34,0.4,241
251,34,0.39,241
252,34,0.36,240
253,34,0.34,241
254,34,0.35,240
255,34,0.39,242
260,34,0.34,239
261,34,0.4,241
262,34,0.37,238
263,34,0.33,241
265,34,0.4,244
267,34,0.4,243
268,34,0.37,241
269,34,0.38,242
270,34,0.4,241
271,34,0.4,240
274,34,0.38,241
275,34,0.4,239
276,34,0.4,243
277,34,0.35,241
288,34,0.4,238
289,34,0.35,241
293,34,0.4,238
298,34,0.39,238
299,34,0.35,242
300,34,0.4,242
301,34,0.33,241
302,34,0.4,239
304,34,0.4,240
305,34,0.4,241
306,34,0.35,240
307,34,0.33,241
321,34,0.4,240
322,34,0.4,240
323,34,0.38,239
324,34,0.37,242
325,34,0.35,242
327,34,0.33,241
334,34,0.38,242
335,34,0.35,239
336,34,0.39,240
337,34,0.4,245
338,34,0.4,242
339,34,0.34,242
343,34,0.4,237
344,34,0.39,242
363,34,0.33,242
1,35,0.4,238
2,35,0.34,244
3,35,0.34,238
4,35,0.4,240
5,35,0.4,240
6,35,0.4,241
7,35,0.38,241
8,35,0.33,241
9,35,0.35,242
10,35,0.4,239
11,35,0.32,234
15,35,0.37,243
16,35,0.4,241
17,35,0.35,240
18,35,0.39,241
19,35,0.4,239
20,35,0.34,243
23,35,0.36,237
24,35,0.33,240
32,35,0.38,243
34,35,0.39,241
35,35,0.38,243
36,35,0.36,241
37,35,0.34,244
40,35,0.38,242
41,35,0.4,241
43,35,0.36,242
44,35,0.4,241
45,35,0.38,242
51,35,0.39,241
52,35,0.37,243
53,35,0.37,241
55,35,0.36,237
56,35,0.4,240
57,35,0.4,244
58,35,0.4,241
59,35,0.37,240
74,35,0.34,240
75,35,0.39,239
77,35,0.39,239
78,35,0.36,240
110,35,0.39,244
111,35,0.39,240
112,35,0.34,242
113,35,0.37,243
114,35,0.33,241
117,35,0.38,242
120,35,0.4,240
121,35,0.37,241
122,35,0.38,241
144,35,0.36,243
145,35,0.4,239
146,35,0.37,242
147,35,0.4,239
148,35,0.38,240
149,35,0.36,243
150,35,0.38,240
152,35,0.4,244
154,35,0.34,241
155,35,0.37,242
156,35,0.36,246
158,35,0.34,242
159,35,0.35,240
160,35,0.39,240
161,35,0.39,240
162,35,0.4,241
163,35,0.4,240
164,35,0.4,241
165,35,0.4,243
166,35,0.38,241
167,35,0.35,241
168,35,0.4,240
169,35,0.33,242
170,35,0.38,241
171,35,0.36,242
172,35,0.37,240
173,35,0.34,242
174,35,0.35,245
175,35,0.36,240
176,35,0.4,244
177,35,0.4,242
178,35,0.34,242
179,35,0.4,242
180,35,0.4,241
181,35,0.33,241
182,35,0.4,242
183,35,0.37,241
184,35,0.4,240
185,35,0.4,242
186,35,0.37,241
187,35,0.4,240
188,35,0.36,241
189,35,0.35,241
190,35,0.34,241
191,35,0.4,241
192,35,0.34,242
194,35,0.4,241
195,35,0.36,242
197,35,0.4,242
198,35,0.4,240
199,35,0.33,239
200,35,0.34,242
201,35,0.4,243
202,35,0.4,243
203,35,0.33,240
204,35,0.4,240
205,35,0.34,241
206,35,0.4,240
207,35,0.4,242
208,35,0.33,240
209,35,0.4,238
211,35,0.38,243
213,35,0.36,239
214,35,0.33,243
215,35,0.4,241
216,35,0.35,241
218,35,0.37,242
219,35,0.4,241
220,35,0.36,244
221,35,0.37,240
222,35,0.39,240
223,35,0.38,242
224,35,0.38,242
225,35,0.39,240
226,35,0.33,240
227,35,0.38,243
228,35,0.33,239
229,35,0.4,239
238,35,0.35,239
240,35,0.35,243
241,35,0.37,240
242,35,0.34,241
243,35,0.34,241
244,35,0.4,241
245,35,0.37,243
246,35,0.4,241
248,35,0.37,240
249,35,0.39,242
250,35,0.4,240
251,35,0.39,239
252,35,0.4,239
253,35,0.39,240
254,35,0.37,242
255,35,0.4,244
256,35,0.4,239
258,35,0.4,248
259,35,0.36,241
261,35,0.4,244
262,35,0.4,240
263,35,0.4,241
264,35,0.34,238
265,35,0.4,240
266,35,0.33,242
267,35,0.4,241
268,35,0.34,243
269,35,0.34,241
270,35,0.35,241
271,35,0.38,241
272,35,0.34,239
273,35,0.4,239
274,35,0.35,241
275,35,0.4,243
280,35,0.33,237
304,35,0.4,238
306,35,0.39,239
307,35,0.34,243
308,35,0.4,242
309,35,0.38,244
310,35,0.4,242
311,35,0.4,240
325,35,0.39,241
326,35,0.4,238
327,35,0.4,235
329,35,0.38,242
330,35,0.37,240
339,35,0.4,240
340,35,0.36,242
341,35,0.4,237
342,35,0.4,241
344,35,0.4,244
345,35,0.4,242
347,35,0.37,239
348,35,0.4,241
366,35,0.33,240
367,35,0.33,242
370,35,0.4,239
0,36,0.4,242
1,36,0.39,241
2,36,0.4,241
3,36,0.38,241
4,36,0.33,242
5,36,0.38,242
6,36,0.4,241
7,36,0.39,240
14,36,0.4,243
17,36,0.4,244
18,36,0.36,241
19,36,0.35,238
23,36,0.36,240
24,36,0.37,241
25,36,0.34,242
41,36,0.38,243
42,36,0.33,243
45,36,0.35,240
54,36,0.4,241
55,36,0.33,245
56,36,0.4,242
59,36,0.39,248
60,36,0.39,242
61,36,0.4,240
63,36,0.35,241
78,36,0.4,242
79,36,0.37,240
80,36,0.4,238
112,36,0.38,246
113,36,0.4,241
114,36,0.4,242
116,36,0.39,239
117,36,0.37,241
120,36,0.37,243
121,36,0.4,241
122,36,0.36,240
123,36,0.39,242
124,36,0.36,240
125,36,0.36,241
126,36,0.36,242
148,36,0.4,246
149,36,0.38,248
150,36,0.35,242
151,36,0.4,243
152,36,0.4,241
156,36,0.33,242
157,36,0.4,241
158,36,0.4,241
159,36,0.4,239
163,36,0.4,242
164,36,0.4,243
165,36,0.4,241
168,36,0.4,241
169,36,0.4,242
170,36,0.4,241
171,36,0.36,243
172,36,0.4,242
173,36,0.34,241
174,36,0.4,241
175,36,0.4,242
176,36,0.4,240
177,36,0.36,242
178,36,0.37,240
179,36,0.39,243
180,36,0.4,241
181,36,0.39,241
182,36,0.4,240
183,36,0.34,240
184,36,0.38,242
185,36,0.33,241
186,36,0.33,240
187,36,0.4,241
188,36,0.38,242
189,36,0.34,243
191,36,0.4,242
193,36,0.4,241
194,36,0.34,237
197,36,0.34,241
198,36,0.35,243
200,36,0.36,242
202,36,0.34,241
203,36,0.37,242
204,36,0.33,243
205,36,0.32,239
206,36,0.4,241
207,36,0.39,241
208,36,0.34,241
209,36,0.38,241
210,36,0.35,243
211,36,0.37,243
212,36,0.36,242
213,36,0.33,237
214,36,0.4,242
216,36,0.4,244
217,36,0.38,240
218,36,0.4,243
219,36,0.36,243
220,36,0.4,242
221,36,0.34,240
222,36,0.39,240
223,36,0.36,243
224,36,0.4,240
225,36,0.4,245
226,36,0.36,245
230,36,0.36,241
238,36,0.35,244
256,36,0.4,240
257,36,0.4,240
258,36,0.34,242
262,36,0.33,241
264,36,0.37,241
266,36,0.39,242
270,36,0.4,242
271,36,0.4,243
272,36,0.36,241
273,36,0.38,241
274,36,0.34,241
275,36,0.35,239
276,36,0.39,239
277,36,0.37,242
278,36,0.33,239
279,36,0.35,244
280,36,0.4,241
281,36,0.38,241
282,36,0.39,238
283,36,0.4,243
284,36,0.39,244
309,36,0.35,241
310,36,0.4,242
311,36,0.4,241
313,36,0.37,240
314,36,0.38,235
315,36,0.4,244
316,36,0.38,240
325,36,0.35,241
326,36,0.4,244
327,36,0.4,241
328,36,0.38,243
330,36,0.38,235
331,36,0.4,243
332,36,0.38,240
341,36,0.4,242
342,36,0.36,239
346,36,0.4,239
347,36,0.39,235
370,36,0.37,241
371,36,0.33,240
0,37,0.4,243
1,37,0.33,242
2,37,0.33,243
3,37,0.4,241
4,37,0.36,239
5,37,0.35,241
6,37,0.4,243
25,37,0.35,243
26,37,0.4,240
27,37,0.33,240
28,37,0.4,240
31,37,0.4,242
44,37,0.4,241
45,37,0.4,240
46,37,0.38,241
48,37,0.4,239
49,37,0.4,242
59,37,0.4,244
60,37,0.38,242
61,37,0.35,241
62,37,0.34,242
63,37,0.4,241
64,37,0.33,244
78,37,0.37,241
79,37,0.35,242
80,37,0.33,242
81,37,0.4,242
82,37,0.34,243
83,37,0.36,241
116,37,0.36,241
120,37,0.4,242
121,37,0.34,240
122,37,0.35,241
123,37,0.4,244
124,37,0.4,245
125,37,0.37,242
126,37,0.4,241
127,37,0.4,241
149,37,0.35,241
150,37,0.34,248
152,37,0.34,241
153,37,0.36,242
161,37,0.35,242
172,37,0.34,243
173,37,0.4,240
174,37,0.33,239
175,37,0.37,241
176,37,0.4,241
177,37,0.4,242
178,37,0.4,241
179,37,0.38,242
180,37,0.37,240
182,37,0.4,239
183,37,0.4,240
185,37,0.4,239
186,37,0.35,241
187,37,0.4,240
188,37,0.37,238
197,37,0.36,240
200,37,0.37,242
209,37,0.37,240
210,37,0.37,241
211,37,0.4,242
214,37,0.36,241
215,37,0.36,241
216,37,0.4,243
217,37,0.39,242
218,37,0.34,238
219,37,0.34,239
220,37,0.37,240
221,37,0.33,241
222,37,0.39,240
223,37,0.35,241
224,37,0.37,239
225,37,0.35,242
226,37,0.37,242
229,37,0.38,240
230,37,0.35,242
232,37,0.4,240
257,37,0.4,241
259,37,0.36,239
260,37,0.4,243
261,37,0.4,241
271,37,0.4,242
272,37,0.36,243
273,37,0.4,241
274,37,0.34,242
275,37,0.4,242
276,37,0.35,242
277,37,0.4,241
278,37,0.33,237
279,37,0.4,243
281,37,0.4,242
283,37,0.36,245
284,37,0.38,242
311,37,0.4,240
313,37,0.4,242
314,37,0.33,240
316,37,0.4,241
317,37,0.39,240
318,37,0.4,238
328,37,0.37,241
330,37,0.34,238
331,37,0.4,243
332,37,0.39,242
333,37,0.33,237
334,37,0.36,240
345,37,0.36,243
349,37,0.4,239
351,37,0.37,239
352,37,0.4,243
370,37,0.37,242
371,37,0.39,241
372,37,0.39,237
0,38,0.36,243
2,38,0.4,243
25,38,0.35,243
26,38,0.36,241
27,38,0.34,241
28,38,0.38,241
29,38,0.4,243
30,38,0.39,242
31,38,0.4,241
32,38,0.36,242
48,38,0.4,242
49,38,0.39,240
50,38,0.36,243
51,38,0.4,243
53,38,0.38,240
54,38,0.4,242
61,38,0.33,240
63,38,0.4,245
64,38,0.4,241
67,38,0.4,241
68,38,0.4,243
69,38,0.35,240
79,38,0.4,242
81,38,0.38,240
82,38,0.33,241
83,38,0.38,241
85,38,0.4,240
117,38,0.34,244
118,38,0.4,239
121,38,0.4,241
122,38,0.39,242
125,38,0.37,245
126,38,0.4,242
127,38,0.36,243
128,38,0.4,242
150,38,0.4,240
151,38,0.34,242
154,38,0.4,243
155,38,0.36,243
180,38,0.4,242
181,38,0.4,242
182,38,0.4,241
185,38,0.37,244
187,38,0.4,240
188,38,0.34,244
189,38,0.38,241
190,38,0.35,239
191,38,0.33,242
214,38,0.33,240
215,38,0.34,240
216,38,0.35,239
217,38,0.4,239
218,38,0.4,239
222,38,0.4,238
223,38,0.37,240
225,38,0.4,240
226,38,0.4,241
229,38,0.37,241
230,38,0.36,239
232,38,0.39,240
234,38,0.4,241
259,38,0.4,241
260,38,0.4,240
261,38,0.34,239
263,38,0.4,242
266,38,0.4,242
274,38,0.4,242
275,38,0.4,240
276,38,0.4,242
277,38,0.34,242
278,38,0.4,243
279,38,0.37,245
281,38,0.4,239
286,38,0.4,241
287,38,0.4,235
288,38,0.4,239
291,38,0.39,242
313,38,0.4,241
317,38,0.37,240
318,38,0.4,241
320,38,0.4,239
332,38,0.33,243
334,38,0.39,241
335,38,0.37,243
350,38,0.4,243
351,38,0.4,242
352,38,0.38,243
353,38,0.4,242
371,38,0.38,239
372,38,0.33,242
373,38,0.4,243
28,39,0.37,242
29,39,0.4,243
30,39,0.35,241
31,39,0.4,241
32,39,0.38,244
33,39,0.4,241
37,39,0.35,242
50,39,0.4,242
53,39,0.4,241
54,39,0.4,243
55,39,0.4,241
56,39,0.4,239
63,39,0.35,237
64,39,0.4,240
65,39,0.33,243
67,39,0.4,241
68,39,0.34,240
69,39,0.4,240
70,39,0.35,238
83,39,0.4,242
85,39,0.33,241
86,39,0.4,239
87,39,0.4,241
122,39,0.39,241
129,39,0.38,241
131,39,0.35,242
154,39,0.33,242
155,39,0.34,241
156,39,0.35,240
180,39,0.4,240
181,39,0.35,242
182,39,0.39,242
183,39,0.4,243
187,39,0.34,242
188,39,0.36,245
189,39,0.4,242
190,39,0.36,243
192,39,0.4,246
214,39,0.4,243
219,39,0.4,240
226,39,0.4,243
231,39,0.4,239
234,39,0.33,241
235,39,0.35,243
237,39,0.39,243
260,39,0.4,243
261,39,0.4,240
264,39,0.4,239
265,39,0.4,242
266,39,0.4,241
269,39,0.36,244
276,39,0.35,243
277,39,0.36,244
278,39,0.38,242
279,39,0.38,240
285,39,0.4,245
286,39,0.34,241
287,39,0.38,239
288,39,0.37,239
289,39,0.4,243
290,39,0.34,243
291,39,0.4,240
293,39,0.36,243
317,39,0.4,241
320,39,0.4,242
321,39,0.39,243
336,39,0.4,243
337,39,0.33,241
338,39,0.4,243
351,39,0.4,243
353,39,0.4,242
354,39,0.36,242
355,39,0.34,238
356,39,0.39,241
372,39,0.4,244
373,39,0.38,243
374,39,0.4,242
10,40,0.37,244
11,40,0.34,244
12,40,0.37,242
15,40,0.34,242
17,40,0.4,240
18,40,0.36,238
31,40,0.4,241
33,40,0.34,241
34,40,0.4,243
35,40,0.4,241
37,40,0.4,242
55,40,0.4,244
56,40,0.4,244
57,40,0.4,242
68,40,0.38,243
69,40,0.33,238
70,40,0.38,241
73,40,0.4,237
74,40,0.39,242
86,40,0.38,241
87,40,0.4,241
88,40,0.33,240
123,40,0.38,239
124,40,0.38,241
125,40,0.4,242
131,40,0.35,245
132,40,0.37,241
155,40,0.39,242
156,40,0.4,241
157,40,0.34,244
158,40,0.39,242
183,40,0.35,243
190,40,0.39,238
191,40,0.38,242
192,40,0.4,244
195,40,0.39,242
219,40,0.4,240
220,40,0.35,242
222,40,0.36,246
231,40,0.4,239
235,40,0.35,240
236,40,0.39,240
237,40,0.36,242
238,40,0.39,241
239,40,0.34,238
240,40,0.35,239
264,40,0.35,239
265,40,0.34,241
267,40,0.34,243
268,40,0.38,243
269,40,0.4,241
270,40,0.39,242
271,40,0.38,243
276,40,0.4,242
278,40,0.35,242
279,40,0.39,242
280,40,0.4,244
290,40,0.4,241
291,40,0.33,240
292,40,0.33,242
293,40,0.37,243
294,40,0.37,245
296,40,0.4,242
321,40,0.34,241
322,40,0.4,241
323,40,0.4,245
324,40,0.35,242
337,40,0.33,239
338,40,0.36,241
339,40,0.4,241
355,40,0.34,239
356,40,0.38,238
359,40,0.4,242
374,40,0.4,246
8,41,0.4,242
12,41,0.37,241
13,41,0.4,240
14,41,0.33,243
15,41,0.39,241
16,41,0.38,238
17,41,0.4,241
18,41,0.4,241
20,41,0.37,241
22,41,0.4,240
23,41,0.34,239
34,41,0.37,243
35,41,0.4,241
36,41,0.34,248
37,41,0.4,241
57,41,0.36,241
58,41,0.4,241
59,41,0.36,240
60,41,0.4,240
61,41,0.39,241
71,41,0.33,246
73,41,0.33,243
74,41,0.4,243
88,41,0.4,238
89,41,0.4,242
123,41,0.34,243
124,41,0.37,241
125,41,0.4,241
131,41,0.34,242
132,41,0.4,241
156,41,0.39,241
157,41,0.34,240
158,41,0.4,239
183,41,0.33,242
185,41,0.35,241
186,41,0.4,242
192,41,0.4,242
193,41,0.4,241
195,41,0.38,241
196,41,0.4,241
220,41,0.4,243
222,41,0.38,239
223,41,0.33,240
224,41,0.34,241
225,41,0.34,240
226,41,0.39,240
237,41,0.35,242
238,41,0.4,242
239,41,0.36,241
240,41,0.34,239
270,41,0.4,242
271,41,0.4,241
278,41,0.4,241
293,41,0.36,240
294,41,0.34,241
295,41,0.4,242
296,41,0.4,241
321,41,0.37,240
322,41,0.35,242
323,41,0.39,244
324,41,0.4,242
338,41,0.4,245
339,41,0.34,242
356,41,0.36,240
357,41,0.38,240
358,41,0.37,241
359,41,0.37,241
376,41,0.4,241
4,42,0.4,242
5,42,0.36,239
6,42,0.38,244
7,42,0.39,242
8,42,0.4,240
12,42,0.35,243
13,42,0.33,242
14,42,0.4,239
16,42,0.36,241
21,42,0.33,241
22,42,0.4,238
23,42,0.38,240
24,42,0.38,244
35,42,0.37,239
37,42,0.37,241
38,42,0.39,244
39,42,0.37,244
40,42,0.4,244
58,42,0.4,238
59,42,0.4,245
60,42,0.34,238
61,42,0.39,241
63,42,0.4,245
73,42,0.4,240
74,42,0.33,243
75,42,0.4,241
89,42,0.36,240
90,42,0.38,242
125,42,0.36,241
134,42,0.33,242
159,42,0.35,239
185,42,0.4,240
186,42,0.39,241
195,42,0.4,239
196,42,0.38,240
197,42,0.4,243
223,42,0.39,242
225,42,0.4,243
226,42,0.4,239
243,42,0.36,240
270,42,0.4,242
271,42,0.4,240
272,42,0.33,242
273,42,0.4,241
283,42,0.4,237
284,42,0.4,241
293,42,0.33,243
294,42,0.4,241
296,42,0.33,244
297,42,0.33,240
298,42,0.34,242
324,42,0.4,238
325,42,0.4,242
356,42,0.37,245
357,42,0.35,246
359,42,0.38,242
360,42,0.4,242
376,42,0.36,241
377,42,0.38,241
4,43,0.36,243
5,43,0.36,239
6,43,0.4,242
7,43,0.34,246
23,43,0.33,241
24,43,0.4,241
40,43,0.39,241
41,43,0.4,241
60,43,0.4,239
61,43,0.34,238
63,43,0.4,243
73,43,0.35,239
74,43,0.34,242
75,43,0.38,242
76,43,0.35,242
89,43,0.38,242
90,43,0.34,242
91,43,0.37,242
92,43,0.38,239
93,43,0.35,241
124,43,0.4,242
125,43,0.35,241
126,43,0.4,244
134,43,0.34,240
159,43,0.4,241
160,43,0.4,239
186,43,0.33,241
187,43,0.4,242
196,43,0.4,240
197,43,0.4,238
198,43,0.4,239
199,43,0.34,243
224,43,0.4,242
225,43,0.4,239
227,43,0.33,241
228,43,0.34,244
229,43,0.4,239
241,43,0.4,238
242,43,0.35,242
243,43,0.4,243
270,43,0.39,241
271,43,0.39,242
272,43,0.4,242
273,43,0.36,240
284,43,0.4,242
285,43,0.34,240
286,43,0.4,242
298,43,0.39,238
299,43,0.37,242
328,43,0.4,242
341,43,0.4,241
342,43,0.36,240
359,43,0.33,243
360,43,0.39,242
361,43,0.4,242
362,43,0.33,240
377,43,0.4,241
378,43,0.4,243
2,44,0.35,239
3,44,0.4,240
4,44,0.37,242
5,44,0.4,241
24,44,0.34,244
25,44,0.4,241
26,44,0.38,240
27,44,0.33,239
41,44,0.35,239
43,44,0.37,242
44,44,0.35,242
61,44,0.33,241
62,44,0.33,240
63,44,0.33,239
75,44,0.34,240
76,44,0.36,241
77,44,0.4,240
78,44,0.33,243
79,44,0.38,241
90,44,0.4,240
126,44,0.4,240
127,44,0.4,243
128,44,0.33,239
129,44,0.4,241
134,44,0.35,245
159,44,0.34,240
160,44,0.38,242
199,44,0.4,241
200,44,0.39,242
243,44,0.37,241
244,44,0.35,239
245,44,0.37,244
246,44,0.4,246
247,44,0.37,236
285,44,0.4,243
286,44,0.4,241
287,44,0.33,243
299,44,0.33,239
301,44,0.4,244
302,44,0.39,241
327,44,0.33,245
328,44,0.4,242
341,44,0.38,242
342,44,0.38,244
361,44,0.34,238
362,44,0.4,242
3,45,0.33,242
4,45,0.34,241
26,45,0.4,241
28,45,0.4,242
29,45,0.33,240
30,45,0.34,241
41,45,0.33,240
42,45,0.36,241
43,45,0.37,238
44,45,0.36,238
63,45,0.4,242
64,45,0.4,240
65,45,0.4,239
66,45,0.4,244
67,45,0.4,242
76,45,0.39,241
77,45,0.4,242
92,45,0.37,239
93,45,0.37,240
94,45,0.4,242
127,45,0.4,240
128,45,0.4,242
129,45,0.33,242
134,45,0.37,239
135,45,0.4,241
191,45,0.36,240
192,45,0.4,242
199,45,0.4,242
200,45,0.4,239
228,45,0.4,242
230,45,0.4,241
246,45,0.33,244
273,45,0.33,243
274,45,0.35,239
275,45,0.4,243
287,45,0.4,242
288,45,0.4,239
300,45,0.37,241
301,45,0.35,244
302,45,0.38,241
303,45,0.4,242
304,45,0.34,243
341,45,0.4,241
342,45,0.4,241
343,45,0.37,239
362,45,0.4,239
379,45,0.4,242
3,46,0.4,236
4,46,0.38,241
43,46,0.36,241
44,46,0.33,240
65,46,0.36,241
66,46,0.4,243
67,46,0.4,238
80,46,0.35,241
81,46,0.4,242
82,46,0.37,239
83,46,0.4,248
95,46,0.38,242
129,46,0.34,243
130,46,0.4,241
135,46,0.37,240
136,46,0.36,241
137,46,0.39,243
138,46,0.37,242
189,46,0.39,243
190,46,0.4,241
191,46,0.36,242
231,46,0.38,239
232,46,0.37,248
246,46,0.34,241
249,46,0.33,240
276,46,0.4,242
277,46,0.38,239
287,46,0.4,239
288,46,0.36,240
289,46,0.38,240
290,46,0.4,241
302,46,0.4,239
303,46,0.35,241
304,46,0.34,242
328,46,0.4,240
342,46,0.36,240
343,46,0.35,239
361,46,0.4,237
362,46,0.37,240
364,46,0.36,241
378,46,0.39,239
1,47,0.36,239
2,47,0.4,241
3,47,0.39,242
29,47,0.4,241
44,47,0.4,243
45,47,0.4,236
46,47,0.37,241
47,47,0.38,242
48,47,0.4,242
67,47,0.4,243
68,47,0.39,240
79,47,0.4,240
80,47,0.35,243
81,47,0.4,245
82,47,0.4,243
94,47,0.34,243
131,47,0.4,240
137,47,0.37,242
138,47,0.36,242
162,47,0.35,247
163,47,0.4,243
164,47,0.33,235
193,47,0.38,244
200,47,0.34,242
201,47,0.4,240
231,47,0.4,242
232,47,0.4,244
248,47,0.36,241
249,47,0.35,241
250,47,0.34,241
276,47,0.34,241
277,47,0.4,242
303,47,0.37,238
304,47,0.4,241
305,47,0.4,241
306,47,0.4,240
307,47,0.4,241
328,47,0.4,243
330,47,0.4,241
342,47,0.34,242
343,47,0.4,242
344,47,0.38,240
361,47,0.36,243
362,47,0.4,240
364,47,0.4,240
365,47,0.33,240
377,47,0.38,239
378,47,0.4,240
380,47,0.4,240
1,48,0.36,241
2,48,0.4,240
3,48,0.4,243
29,48,0.4,240
30,48,0.35,241
47,48,0.39,248
49,48,0.34,243
68,48,0.4,242
69,48,0.38,241
82,48,0.4,241
83,48,0.38,243
84,48,0.34,241
85,48,0.4,242
96,48,0.37,242
138,48,0.4,241
139,48,0.37,241
140,48,0.39,242
164,48,0.38,243
193,48,0.38,242
201,48,0.34,245
202,48,0.4,241
232,48,0.37,243
233,48,0.35,243
234,48,0.33,239
248,48,0.38,243
249,48,0.4,241
250,48,0.36,244
275,48,0.4,244
276,48,0.36,241
277,48,0.4,242
288,48,0.4,237
289,48,0.34,240
290,48,0.39,241
291,48,0.35,239
307,48,0.4,239
329,48,0.34,241
330,48,0.4,240
331,48,0.4,241
342,48,0.4,241
343,48,0.38,241
364,48,0.34,244
365,48,0.33,240
379,48,0.35,245
2,49,0.4,243
3,49,0.37,245
15,49,0.4,240
17,49,0.4,238
19,49,0.37,241
22,49,0.34,241
29,49,0.4,239
30,49,0.34,243
31,49,0.37,238
48,49,0.4,241
49,49,0.39,245
69,49,0.36,241
71,49,0.39,242
83,49,0.38,240
84,49,0.36,237
95,49,0.39,237
131,49,0.39,241
162,49,0.4,242
163,49,0.4,239
192,49,0.37,243
193,49,0.33,240
194,49,0.4,243
202,49,0.4,242
232,49,0.4,240
250,49,0.4,243
253,49,0.4,246
277,49,0.39,240
278,49,0.4,242
279,49,0.38,243
307,49,0.39,239
308,49,0.39,240
330,49,0.4,241
331,49,0.4,243
332,49,0.38,239
345,49,0.33,242
365,49,0.38,240
378,49,0.4,241
3,50,0.35,239
4,50,0.4,242
15,50,0.4,243
16,50,0.34,241
17,50,0.33,241
19,50,0.4,240
20,50,0.37,244
21,50,0.35,243
22,50,0.34,243
23,50,0.4,237
32,50,0.33,247
33,50,0.37,240
48,50,0.37,243
50,50,0.39,240
70,50,0.4,243
71,50,0.35,241
84,50,0.4,241
86,50,0.36,243
96,50,0.35,244
98,50,0.4,241
131,50,0.38,242
132,50,0.4,240
140,50,0.4,239
163,50,0.34,242
164,50,0.4,242
165,50,0.4,242
193,50,0.4,242
194,50,0.33,238
202,50,0.37,243
203,50,0.4,242
232,50,0.37,240
233,50,0.36,242
253,50,0.34,238
278,50,0.36,242
279,50,0.37,239
280,50,0.38,236
292,50,0.38,241
332,50,0.4,241
380,50,0.4,241
4,51,0.4,240
5,51,0.4,243
16,51,0.38,238
20,51,0.33,243
21,51,0.4,239
22,51,0.4,237
23,51,0.38,245
34,51,0.33,241
50,51,0.38,241
70,51,0.4,239
85,51,0.35,238
86,51,0.36,241
87,51,0.35,238
96,51,0.37,240
97,51,0.33,238
132,51,0.34,242
133,51,0.37,243
138,51,0.4,238
139,51,0.39,241
164,51,0.39,243
166,51,0.39,239
193,51,0.36,241
194,51,0.4,240
204,51,0.38,242
233,51,0.37,241
234,51,0.4,242
235,51,0.4,241
236,51,0.36,244
278,51,0.37,241
279,51,0.4,242
290,51,0.39,237
291,51,0.4,243
292,51,0.39,241
307,51,0.33,240
308,51,0.33,244
309,51,0.4,241
310,51,0.35,241
332,51,0.35,242
345,51,0.39,242
365,51,0.4,242
366,51,0.37,241
379,51,0.39,241
380,51,0.35,240
3,52,0.35,242
4,52,0.33,242
6,52,0.4,239
7,52,0.36,242
14,52,0.4,243
16,52,0.39,240
17,52,0.38,239
21,52,0.4,240
22,52,0.34,242
23,52,0.4,244
24,52,0.38,244
34,52,0.4,241
50,52,0.39,243
70,52,0.4,243
71,52,0.4,239
72,52,0.4,241
86,52,0.34,239
87,52,0.34,239
88,52,0.4,240
97,52,0.36,241
98,52,0.4,240
133,52,0.35,242
134,52,0.4,241
139,52,0.35,237
140,52,0.35,239
141,52,0.36,238
166,52,0.4,242
193,52,0.35,242
194,52,0.4,240
195,52,0.39,245
204,52,0.38,242
279,52,0.4,242
291,52,0.34,240
292,52,0.4,240
293,52,0.35,245
309,52,0.39,243
310,52,0.35,244
332,52,0.4,237
344,52,0.39,239
346,52,0.33,247
366,52,0.4,242
378,52,0.35,240
379,52,0.38,242
380,52,0.34,242
4,53,0.4,240
5,53,0.38,242
6,53,0.39,240
7,53,0.34,240
8,53,0.37,241
9,53,0.4,239
14,53,0.36,244
16,53,0.37,240
17,53,0.34,242
33,53,0.4,244
34,53,0.4,242
50,53,0.34,240
51,53,0.4,242
71,53,0.34,243
72,53,0.4,242
73,53,0.39,244
87,53,0.39,241
88,53,0.33,239
98,53,0.36,243
99,53,0.39,241
133,53,0.39,242
134,53,0.35,242
140,53,0.4,238
141,53,0.4,243
165,53,0.4,239
166,53,0.35,243
194,53,0.34,242
205,53,0.36,240
235,53,0.4,238
254,53,0.35,239
278,53,0.38,242
279,53,0.38,242
280,53,0.34,245
292,53,0.35,243
293,53,0.4,241
310,53,0.38,242
311,53,0.35,241
332,53,0.33,239
344,53,0.38,242
346,53,0.4,243
366,53,0.36,241
378,53,0.4,241
379,53,0.36,239
1022,53,0.4,241
1023,53,0.36,239
7,54,0.4,240
8,54,0.38,240
9,54,0.34,240
16,54,0.4,243
17,54,0.35,242
18,54,0.4,243
24,54,0.37,241
25,54,0.33,238
26,54,0.4,239
51,54,0.4,243
72,54,0.39,239
73,54,0.34,242
87,54,0.39,240
88,54,0.33,241
89,54,0.4,241
99,54,0.38,242
133,54,0.4,240
134,54,0.34,239
140,54,0.4,240
141,54,0.34,243
142,54,0.4,240
165,54,0.34,241
166,54,0.4,241
196,54,0.34,240
